uid,source_path,cached_path,config_hash,preprocessing_config,source_mtime,status,error,vmin,vmax,vmean,vstd,nonzero_fraction,all_finite,warnings
yc3s0dpj,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\yc3s0dpj.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\yc3s0dpj_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260377.6709363,cached,,0.0,1.0,0.26344916224479675,0.2790546715259552,0.7950439453125,True,high_intensity_touches_boundary:y
hsg04ajm,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\hsg04ajm.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\hsg04ajm_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260368.8065338,cached,,0.0,1.0,0.2300170361995697,0.2701447010040283,0.8265838623046875,True,high_intensity_touches_boundary:y
muzuqed0,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\muzuqed0.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\muzuqed0_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260371.3350813,cached,,0.0,1.0,0.2541861832141876,0.25904935598373413,0.8900032043457031,True,high_intensity_touches_boundary:y
gv812hnc,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\gv812hnc.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\gv812hnc_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260368.4830537,cached,,0.0,1.0,0.26395660638809204,0.2899866998195648,0.8465576171875,True,high_intensity_touches_boundary:y
0i4x6g1e,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\0i4x6g1e.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\0i4x6g1e_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260359.4098802,cached,,0.0,1.0,0.2342248260974884,0.25151926279067993,0.8792076110839844,True,high_intensity_touches_boundary:y
bzgflig5,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\bzgflig5.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\bzgflig5_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260365.4121313,cached,,0.0,1.0,0.24522821605205536,0.2558632493019104,0.8563995361328125,True,high_intensity_touches_boundary:y
gkzjrumx,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\gkzjrumx.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\gkzjrumx_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260368.2582781,cached,,0.0,1.0,0.2898823320865631,0.2636507451534271,0.8720932006835938,True,high_intensity_touches_boundary:y
qw3b4nth,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\qw3b4nth.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\qw3b4nth_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260373.6361854,cached,,0.0,1.0,0.2226286679506302,0.24866525828838348,0.8738594055175781,True,
zm32hzs3,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\zm32hzs3.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\zm32hzs3_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260378.3102143,cached,,0.0,1.0,0.2480039745569229,0.22540554404258728,0.9051704406738281,True,high_intensity_touches_boundary:y
2d1jqbex,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\2d1jqbex.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\2d1jqbex_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260360.443756,cached,,0.0,1.0,0.23525813221931458,0.23489980399608612,0.9142036437988281,True,"high_intensity_touches_boundary:y,z"
gfvnnvbz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\gfvnnvbz.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\gfvnnvbz_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260368.1245918,cached,,0.0,1.0,0.27083754539489746,0.23505479097366333,0.8902244567871094,True,"high_intensity_touches_boundary:y,z"
w5apmxd6,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\w5apmxd6.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\w5apmxd6_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260376.4980392,cached,,0.0,1.0,0.253109872341156,0.25206080079078674,0.9055366516113281,True,"high_intensity_touches_boundary:y,z"
lqga3qup,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\lqga3qup.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\lqga3qup_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260370.8637176,cached,,0.0,1.0,0.2202116847038269,0.23340833187103271,0.8381767272949219,True,
o4jnmyk8,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\o4jnmyk8.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\o4jnmyk8_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260372.114952,cached,,0.0,1.0,0.23025666177272797,0.21310418844223022,0.8920516967773438,True,"high_intensity_touches_boundary:y,z"
516sp18o,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\516sp18o.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\516sp18o_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260362.09768,cached,,0.0,1.0,0.2803031802177429,0.2644157111644745,0.8952713012695312,True,"high_intensity_touches_boundary:y,z"
bs7587h9,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\bs7587h9.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\bs7587h9_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260365.2910523,cached,,0.0,1.0,0.2183663249015808,0.25129199028015137,0.8227081298828125,True,high_intensity_touches_boundary:y
1el88l12,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\1el88l12.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\1el88l12_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260359.974355,cached,,0.0,1.0,0.2513359785079956,0.25080329179763794,0.8197898864746094,True,high_intensity_touches_boundary:y
qfaf5kci,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\qfaf5kci.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\qfaf5kci_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260373.3674202,cached,,0.0,1.0,0.26006829738616943,0.2510530948638916,0.8450927734375,True,high_intensity_touches_boundary:y
hdiy4nrm,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\hdiy4nrm.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\hdiy4nrm_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260368.6926193,cached,,0.0,1.0,0.2534077763557434,0.24830693006515503,0.9327888488769531,True,high_intensity_touches_boundary:y
qyz6y3z1,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\qyz6y3z1.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\qyz6y3z1_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260373.7187517,cached,,0.0,1.0,0.2238997220993042,0.241364985704422,0.8489913940429688,True,high_intensity_touches_boundary:y
de1e1630,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\de1e1630.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\de1e1630_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260366.3150575,cached,,0.0,1.0,0.3018941283226013,0.25203806161880493,0.8843231201171875,True,high_intensity_touches_boundary:y
pocr0vhv,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\pocr0vhv.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\pocr0vhv_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260373.0370934,cached,,0.0,1.0,0.25387266278266907,0.2464843988418579,0.8628463745117188,True,high_intensity_touches_boundary:y
1nm3v16x,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\1nm3v16x.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\1nm3v16x_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260360.1224616,cached,,0.0,1.0,0.24173401296138763,0.2765498757362366,0.7830886840820312,True,high_intensity_touches_boundary:y
eghpmxpk,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\eghpmxpk.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\eghpmxpk_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260367.0063958,cached,,0.0,1.0,0.2959659695625305,0.2307729721069336,0.9663467407226562,True,"high_intensity_touches_boundary:y,z"
n3b8pfy4,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\n3b8pfy4.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\n3b8pfy4_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260371.4621806,cached,,0.0,1.0,0.23172570765018463,0.26239606738090515,0.8527412414550781,True,high_intensity_touches_boundary:y
qcyd52al,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\qcyd52al.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\qcyd52al_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260373.3358364,cached,,0.0,1.0,0.27269405126571655,0.22605469822883606,0.9263191223144531,True,"high_intensity_touches_boundary:x,y"
unqr8o1k,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\unqr8o1k.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\unqr8o1k_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260375.6153116,cached,,0.0,1.0,0.24503126740455627,0.2892298996448517,0.8156280517578125,True,
jwv2qnrm,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\jwv2qnrm.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\jwv2qnrm_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260369.8749068,cached,,0.0,1.0,0.22946104407310486,0.2536211311817169,0.8440895080566406,True,high_intensity_touches_boundary:y
tn29tnyf,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\tn29tnyf.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\tn29tnyf_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260375.0834076,cached,,0.0,1.0,0.24678067862987518,0.2818731665611267,0.8576698303222656,True,high_intensity_touches_boundary:y
m7vh30qb,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\m7vh30qb.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\m7vh30qb_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260371.0924964,cached,,0.0,1.0,0.25549423694610596,0.2585989534854889,0.8229522705078125,True,high_intensity_touches_boundary:y
kern6yjm,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\kern6yjm.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\kern6yjm_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260370.290068,cached,,0.0,1.0,0.22709982097148895,0.2516642212867737,0.8553962707519531,True,high_intensity_touches_boundary:y
k3tgmalw,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\k3tgmalw.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\k3tgmalw_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260370.0784192,cached,,0.0,1.0,0.2679552435874939,0.26809975504875183,0.8202362060546875,True,"high_intensity_touches_boundary:y,z"
vmb0idd0,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\vmb0idd0.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\vmb0idd0_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260376.2307177,cached,,0.0,1.0,0.22710126638412476,0.26912960410118103,0.7878761291503906,True,high_intensity_touches_boundary:y
wpj8yi34,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\wpj8yi34.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\wpj8yi34_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260376.7703762,cached,,0.0,1.0,0.2757243812084198,0.2877088487148285,0.866607666015625,True,high_intensity_touches_boundary:y
0sqcnf9w,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\0sqcnf9w.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\0sqcnf9w_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260359.6061218,cached,,0.0,1.0,0.23060113191604614,0.21505223214626312,0.8463134765625,True,"high_intensity_touches_boundary:x,y"
5n9c70pa,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\5n9c70pa.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\5n9c70pa_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260362.4164464,cached,,0.0,1.0,0.28275734186172485,0.2667062282562256,0.8571929931640625,True,high_intensity_touches_boundary:y
8jx54peg,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\8jx54peg.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\8jx54peg_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260363.831209,cached,,0.0,1.0,0.21344223618507385,0.25134754180908203,0.8569259643554688,True,
jks4i2nr,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\jks4i2nr.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\jks4i2nr_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260369.7445612,cached,,0.0,1.0,0.2552240490913391,0.2544512450695038,0.8302803039550781,True,high_intensity_touches_boundary:y
1p02jyv6,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\1p02jyv6.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\1p02jyv6_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260360.13986,cached,,0.0,1.0,0.23640525341033936,0.28055527806282043,0.796722412109375,True,
yjoaoejv,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\yjoaoejv.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\yjoaoejv_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260377.7991543,cached,,0.0,1.0,0.23932507634162903,0.24206064641475677,0.8451728820800781,True,high_intensity_touches_boundary:y
9lhalckz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\9lhalckz.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\9lhalckz_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260364.3026285,cached,,0.0,1.0,0.24482308328151703,0.26192066073417664,0.8514137268066406,True,high_intensity_touches_boundary:y
3vwlo7am,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\3vwlo7am.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\3vwlo7am_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260361.3773296,cached,,0.0,1.0,0.2596043050289154,0.2714745104312897,0.87432861328125,True,high_intensity_touches_boundary:y
mpq0hzyj,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\mpq0hzyj.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\mpq0hzyj_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260371.240913,cached,,0.0,1.0,0.24146997928619385,0.25316137075424194,0.833160400390625,True,high_intensity_touches_boundary:y
b48wumh9,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\b48wumh9.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\b48wumh9_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260364.9307976,cached,,0.0,1.0,0.2522469162940979,0.25474467873573303,0.8514595031738281,True,high_intensity_touches_boundary:y
nklybwgm,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\nklybwgm.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\nklybwgm_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260371.8035495,cached,,0.0,1.0,0.2636330723762512,0.25007733702659607,0.8700180053710938,True,high_intensity_touches_boundary:y
p9a9uri7,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\p9a9uri7.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\p9a9uri7_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260372.7880583,cached,,0.0,1.0,0.27413827180862427,0.2708790898323059,0.8861007690429688,True,high_intensity_touches_boundary:y
ev4dh9ug,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\ev4dh9ug.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\ev4dh9ug_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260367.3937144,cached,,0.0,1.0,0.23707804083824158,0.2820979356765747,0.7876701354980469,True,high_intensity_touches_boundary:y
f10oo1pv,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\f10oo1pv.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\f10oo1pv_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260367.4377706,cached,,0.0,1.0,0.2547973394393921,0.23905198276042938,0.880096435546875,True,high_intensity_touches_boundary:y
lnd581lt,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\lnd581lt.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\lnd581lt_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260370.8192506,cached,,0.0,1.0,0.2695479989051819,0.27131569385528564,0.8616905212402344,True,high_intensity_touches_boundary:y
o4rq3q7g,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\niftis\o4rq3q7g.nii.gz,c:\Users\myben\OneDrive\Documents\GitHub\DaT-Parkinson\preproc_cache\o4rq3q7g_f84f2b8d5a9e.npy,f84f2b8d5a9e,"{""centroid_threshold_pct"": 0.4, ""crop_size"": 64, ""intensity_p_high"": 99, ""intensity_p_low"": 1, ""target_spacing_mm"": 2.9}",1785260372.132987,cached,,0.0,1.0,0.24747371673583984,0.24350425601005554,0.8848533630371094,True,high_intensity_touches_boundary:y
